#Accession	NCBI-taxid (-1 = withdrawn)
3974298	31508
1486751	10261
15009870	754048
14006827	942016
15311989	536444
16575729	1383057
951289	114777
6920764	546805
2777941	255431
14857935	249583
14011972	1161931
6128913	424716
6391318	470166
5075943	187764
11295054	1105286
5076301	265522
935419	180170
2845972	264729
1729987	81931
988141	223301
14444668	1262513
16747428	109993
17494408	1357825
1494474	12814
10322500	981330
991109	32629
2777449	10678
3783697	10376
16194964	1283071
1263060	136084
5660032	380598
15012084	869662
8417694	640897
1733243	176652
13997408	1244856
16045701	754066
16205388	1309583
10021453	700939
2845998	269145
5179416	389214
4097833	223342
3989579	242861
16151533	1262530
15013462	536466
17526563	1406783
1449971	83191
5896740	484895
5797974	346884
16213724	1327765
5666530	442493
1260266	205880
5660247	380598
1486940	10271
15312251	536474
14006736	881915
1261100	10680
5076116	260797
2943688	38804
1262203	12417
7750969	632112
11537273	1124849
11258099	889338
16193584	1273746
5845685	1785753
4960860	432587
2658102	227470
5729548	309181
13996966	10732
15009559	754037
3293953	10366
9926095	760732
15486214	146015
14295549	1206558
2948230	261939
5601913	330399
14013698	1051675
12977989	84739
12978963	1183239
16797466	1327990
3707534	10245
14016744	1161935
10191537	932070
940263	119222
14517141	1154689
11540653	878329
13997616	1141138
956547	518987
11294717	331278
11295032	909297
955873	106331
5076845	413066
14444708	1262513
14011027	1190451
4961459	37296
1463354	170617
9711733	861047
9925692	762660
15766127	251749
14005430	1079999
4363429	1285600
7853578	641832
5076655	335103
6920881	546805
951404	157899
16045563	754051
4363388	1285600
4156655	373404
5133500	320845
16546562	1340830
11107113	252584
926731	90961
16045215	754038
14515500	1223261
10327402	444859
5601944	388452
16880881	1327970
12979477	1161927
12978006	84739
5601408	40522
2948382	279530
1494080	12242
11537876	1109711
8303365	555387
14477356	1262528
9397998	762905
4306263	113370
8797264	129726
16194140	1273749
1258284	169683
13996944	10732
3974305	31508
10062122	470214
14445276	1269028
2949800	45455
10399740	999883
3293940	10366
14258183	1236402
5220430	50294
7262054	578234
13994330	1141137
16193566	1273746
920791	37665
15013553	536466
5176426	59376
1497244	35258
5955591	128975
16199610	1300004
6779495	551895
14444760	1262513
11117708	593131
13164854	1194641
14181998	1147152
7262059	578234
16045710	754066
3238936	39640
7070047	565140
927299	35343
3197317	294382
13842680	166056
5329918	390437
14013171	1127514
5236988	347327
11541308	1109713
2193531	84589
10351289	743813
16747435	109993
10329566	445688
5470664	322019
5950633	467481
8250777	590739
5601786	330397
1260433	148943
10618865	1026955
16880854	1327970
8684263	655098
10228771	979533
15311894	573171
4484471	340435
10399471	190063
2943414	249151
11468030	1714272
14014056	1150990
2715821	10454
1487078	10280
1262034	10661
1257894	198541
1446421	60714
10021490	700939
16212489	1325371
17401022	1408258
1494052	12216
4495951	407392
2717170	139872
6940719	563121
9086744	1218488
10327622	444859
10322465	981330
11948248	1156719
10399980	999883
2615860	12173
16045459	754039
11537314	1124849
6779487	551895
9711347	871584
15011115	754042
2777447	10678
5247166	406340
11536773	764595
10020142	880162
5141814	1476909
14016856	1217810
6128898	424716
10326697	444860
3959334	511969
3974310	31508
5309140	446529
12980231	1129194
5729537	309181
2657931	227470
10020265	880162
11107034	252584
6964563	560178
16212531	1325372
6870743	551790
5179443	389214
11948255	1156719
13246810	558690
11117490	1054968
14516959	1091052
1449937	83191
955554	52979
13997352	1204535
9086702	754004
14296277	1147044
921878	130556
12978700	1112008
10327201	445683
949357	192584
5176643	273133
11107048	252584
14297551	947843
921228	10397
2648370	232237
10894564	1035662
16187727	1195085
10359216	857312
1488562	10449
16045727	754066
5076463	296210
15010548	754049
15012055	869662
10322569	993034
10329554	445688
9830451	645664
10328394	445684
14675389	1087482
2717229	194699
14010448	1051676
911910	35250
11257999	889338
13995891	1211643
2654010	11591
10323199	279006
993394	62352
16194598	1273754
5228336	376852
9924949	212035
1487337	10310
5076281	263004
4306187	113370
10498576	1006583
14182071	1147151
14515926	1235429
13994488	1141140
15040981	1245814
8797294	129726
4405454	45406
11536543	1128424
1449867	83191
5076406	265522
5758777	459290
6904254	99179
13994034	1141136
8684279	655098
5470691	322019
10511617	753084
5142246	379891
12978665	1112008
16479725	1367205
10328436	445684
16194644	1273754
7205555	39681
963867	12585
4484249	315953
16385274	1337877
8684215	686439
14697563	1283079
951470	202568
1488381	10401
932457	10276
1260021	205879
10323390	260149
955661	175950
5075892	93830
14697152	1283077
1258946	204090
4960706	431893
5309141	446529
3294293	268746
5176408	43140
13842630	166056
1257802	198539
1494608	28321
14006877	37105
10020088	880159
2948255	261939
1487096	10280
15011359	754064
4432033	270161
4484279	315953
16191533	1235824
15011512	754044
12979685	1162295
5076147	260797
2658070	227470
2767834	263374
3197026	262968
14006926	37105
2846147	279303
16185717	929834
3974273	31508
14005404	1079999
949252	192584
15041965	1195072
944456	67962
11258185	889338
15301998	1204538
5470262	322019
15302133	1296646
6417663	540068
15010422	889956
14536635	33706
1457833	109270
10322463	981330
1403314	333767
6372356	198110
9711406	871584
1449934	83191
14181781	1229755
13997316	1204534
14013204	1127514
5955599	128975
1260200	205879
10322103	988656
4643235	399185
7804579	307467
5247245	447909
1733417	176652
921111	10397
1461295	157924
6940743	563121
10327377	445683
10020306	880162
16838247	1182515
5176436	59376
3294601	268747
920510	35246
4306171	113370
11404877	1111710
11605269	756275
16194267	1273751
13829083	57477
15041885	1195072
6965679	430796
14477326	1262528
4496020	407392
5141901	1307957
5179467	389214
1260496	148943
8676692	673839
15613302	10288
3974494	320122
1497029	32604
11447594	1100814
13827798	1604356
16880918	1327970
2703435	10298
2715843	10454
9925828	762660
15012321	756280
15152043	1282967
14007523	936152
10894602	943335
10555577	748667
8746358	694581
16193833	1273748
13828882	1235661
12979061	1187128
14005331	1079999
11460111	1123754
3783719	10376
14516851	1123964
13827135	1177632
921200	10397
9086705	754004
6779498	551895
11605051	1129145
10323792	942165
3654925	181082
13997289	1204534
13828798	1141133
921059	35345
10324394	910475
13853624	1241371
3197493	300175
1493968	12153
14296969	1147137
6775102	120086
5141644	316983
16204965	1305708
1486553	10255
12413917	39637
8684051	665032
15312225	536474
15010060	754075
1449708	79917
3890567	28288
2947869	129727
16574951	1335230
3197049	262968
5580358	28358
3190348	10317
5130320	55510
5076623	322855
14012057	1161931
955876	106331
14010456	1051676
1684934	10385
5850475	490711
10618869	1026955
1486743	10261
11605030	1129145
13995039	1211640
10100648	938131
3655001	181082
16187527	1195085
932634	28873
17503327	1354510
16151514	1262530
14517170	1154689
11258180	889338
11117534	1054968
8672847	670252
929612	33771
11538189	445692
956430	10879
1489366	10600
14011395	317878
16185636	929833
951335	114777
5176940	320831
9887871	693272
13842662	166056
8250769	590739
13827355	1204525
15311597	573173
13997506	1239384
1488928	10537
5758812	469660
14011205	317858
5123491	437329
6964528	560178
14181550	1147143
1261856	10868
918721	132475
2717218	194699
5666526	442493
3238881	39640
7853596	641832
12301887	977801
10327399	444859
5955672	129861
16548147	1383056
6449760	532075
7804586	307467
15010075	754075
14206446	1129191
3582047	279530
6654085	10704
920351	151536
5129816	437444
8763911	36355
16194560	1273754
955385	10561
7353018	348058
6186743	512792
1261347	66797
2947789	10493
13994248	1141136
13827208	1177632
11295076	1105286
6186746	512792
2952686	47929
5179265	365048
16479778	1367205
11467763	1520004
1489124	225725
9926274	709484
3346399	305674
6779479	551895
10228763	979533
16359937	1327972
5896688	484895
9711693	861047
10327381	445683
8676101	674082
7956381	644007
5745522	384848
3773138	36427
5184187	359919
5955738	129862
955274	10724
7804699	307467
14008141	1249676
14697150	1283077
9829351	10353
15012312	756280
920450	151538
2717197	194699
14697594	1283076
13828823	1141133
3974454	320122
15926486	115992
13165435	765765
12979961	1173297
11107056	252584
16045718	754066
921217	10397
16045671	754053
2948452	130499
932780	151528
13246809	558690
11538116	445693
922402	40521
3077492	10359
9925921	760732
13996981	10732
7956371	644007
15311878	573171
15012087	869662
949172	194445
1461014	12657
2947880	129727
2943504	277944
2753554	230158
3345741	310539
13827397	1204525
13827165	1177632
10399508	764562
1684913	10385
5228172	347324
10323033	279006
4156978	373405
10327832	444862
11107043	252584
13164910	1049283
14515740	1188795
14010892	1190451
14011288	317858
15956769	536453
1261710	77048
1497132	33708
3773082	12336
10359003	764561
14543570	1235314
956481	10990
11447683	1100814
12980155	1161901
14698242	1131316
14013720	1051675
3974440	320122
10896968	934027
5237124	347328
3654686	181082
1487156	10280
3964374	373126
14011078	1073767
1489217	225726
16488745	1370094
5141764	328615
7874879	490912
4484450	340435
6965823	208013
10894587	943335
4818455	423476
14297439	981335
2943397	249151
15010792	754052
10328555	445684
10351432	925984
2947727	10258
920087	148603
951599	12643
11605021	1129145
921930	130556
14444739	1262513
14017217	1147140
16479664	1367205
13900897	1213406
15010540	754049
16797458	1327990
5797859	346882
14443558	111167
5601991	388452
15012544	754058
5132920	320836
10327334	445683
15012796	755272
15012322	756280
5179261	365048
3101732	294631
1260281	205880
8658568	10334
14016369	1204516
15311800	573173
1732688	114102
16207282	1315956
10511666	753084
14014229	1108865
15766290	251749
2753527	230158
8746310	694581
920353	151536
5141853	1307957
9926019	760732
5176645	273133
2767822	263374
7057167	566270
11107287	1076255
1461087	12657
4179101	204507
6940319	561996
5839487	139871
14005432	1079999
1488487	10449
8676497	673837
932110	10273
15013091	754041
16194692	1273755
11945673	1159908
14012435	1127516
940232	12182
14005485	1079999
15012792	755272
16194087	1273749
16045233	754038
5745437	384848
9926060	760732
16191520	1235824
6920629	546803
11605441	1105171
11537432	1124849
2952510	10345
2943643	38804
7750956	632112
13994363	1141137
1724723	11757
15041751	1168744
15012399	754046
2943401	249151
956000	120574
5839507	139871
14297361	1029988
10618633	1032362
15012248	869662
13828821	1141133
2777581	10726
14477347	1262528
14516596	1229753
16193948	1273749
3974445	320122
10358941	881953
12979944	1173297
14016706	1161935
2777493	10678
16548169	1383056
2672829	12402
13994369	1141137
5179451	389214
9231105	915429
6803924	552525
3342405	279383
16193513	1273746
4818430	423476
13994368	1141137
16045468	754039
14006851	942016
1725172	38143
8684138	665032
918345	10506
1258267	169683
1440691	47903
920680	37665
16151530	1262530
5219967	245685
14297002	1147137
8683380	674081
15302125	1296646
14011378	317878
14016809	1221835
5184170	359919
2752785	263793
16194167	1273749
1488654	271108
2777938	255431
14516808	1264737
5687520	386793
14515219	1116482
16045494	754039
955540	52979
15010865	754074
5176715	273133
14517054	1091052
8223382	104388
13826611	1237159
14017108	1198013
14010212	1054834
16512948	1349409
995395	85752
5141329	85655
10100739	931972
10327242	445683
2744174	255131
11117786	696069
6654014	10704
10327578	444859
5220027	245685
14515693	1236000
1444477	56144
1260140	205879
8683386	674081
927286	35343
15013461	536466
6186763	512792
10329564	445688
995267	66266
5141308	85655
15009926	756282
5601762	330397
1261018	46014
14007201	941058
16204927	1305708
8223390	104388
12978644	1112008
5076115	260797
10326799	444860
962672	12327
16546592	1340830
15312052	536444
16194343	1273751
10020603	880161
5133101	320840
9925184	212035
11272607	195060
921477	28289
5075665	10752
16384870	1262538
16414417	1301279
10021319	700939
5247128	406340
11107293	1076255
5601951	388452
3655079	181082
5176968	326574
934928	154334
14675427	1087482
8658852	665033
15312495	573174
11541511	1109712
3342396	279383
8683848	663557
14206485	1129191
10323934	910474
5220111	393598
7874744	490913
11763500	1131483
12979639	1162304
6370006	482058
3345747	310539
8303378	555387
5758814	469660
10100644	938131
921297	31754
10323242	279006
15010754	754052
5133226	320841
13230769	481147
15311804	573173
6450025	543153
5666353	442493
6779483	551895
15012280	756280
2700159	44088
13778735	1141625
14011393	317878
3416262	115991
2648352	232237
1725173	38143
4432052	270161
8683734	637730
15009593	754037
16397151	1208587
935326	180170
14011257	317858
14010896	1190451
7670415	622438
2658313	242527
10328235	444878
14039022	1261657
15312247	536474
13165503	765765
7056658	559170
10358622	59241
11464245	1535247
14697494	1283078
1461015	12657
8676443	644563
14295610	1206558
10100650	938131
4239153	382359
2700314	44088
10894634	943335
1262324	67571
11117521	1054968
13829114	57477
920241	151534
5076764	370623
13993665	1141135
7095325	253700
14183011	1147149
14017131	749413
10328124	444878
13993561	1141135
10020383	880161
15013114	754041
7057157	566270
16796890	1327980
1262200	12417
2777593	10726
6654069	10704
5602157	448384
5659089	46021
12979075	1187128
14007509	936152
17165467	40061
16511407	207656
4432036	270161
6295380	523909
12979891	1162295
1461039	12657
2979098	256729
14010743	1054480
5600502	466051
15042083	547228
5076043	260797
11107040	252584
10323810	942165
5950664	467481
5176007	10455
2943581	38804
15311730	573173
1489171	334203
928918	619591
929626	33771
15613765	1293572
14006746	881915
11294178	944969
16575191	1340818
3346302	305674
15010480	889956
6386415	204873
13993445	1141135
951706	51369
16045570	754051
956078	194802
11536230	700512
14014031	1150990
14014051	1150990
935820	190478
10358979	881953
5220199	438482
15013460	536466
4238977	163325
5469868	399781
3783750	10376
7018695	513550
13827783	1604356
921758	49964
5142059	332054
14297355	1029988
932251	174178
11536870	764595
14012925	1147094
11294625	331278
16511675	1325731
14444656	1262513
11537275	1124849
920229	151534
16574994	1335230
12979712	1162295
9861686	879630
6940944	563123
16796943	1327980
16546644	1340830
1488993	10565
932209	10273
10329120	444861
7804587	307467
4960866	432587
11605255	756275
11294413	1055684
1261346	66797
1488982	10564
16546709	1340825
10192190	1605972
2846158	279303
2979137	256729
10328093	445696
16212585	1325953
10323828	942165
3772951	12336
10399824	999883
2657404	244310
921735	49964
921439	28289
1263028	35238
11537371	1124849
14446065	1269028
2545749	75320
932259	88870
5329908	390436
1258882	225588
14011209	317858
1487379	10320
5659282	46021
920998	155148
14857922	38766
13842714	166056
3953001	343516
11541466	1109714
3197025	262968
16836123	1206545
17312467	685443
12978866	1187894
6740893	496874
5176314	1307956
11541286	1109713
10327247	445683
11295024	909297
1260288	205880
8676848	693628
3707502	10245
5130608	382685
10894601	943335
14016567	1204516
955630	85154
16836327	1340831
1487153	10280
14012394	1150991
935301	180170
2700927	205876
8684118	665032
14675337	1087482
932732	151528
14006816	942016
12980240	1129194
14011243	317858
15041894	1195072
14295989	1206559
2943437	253701
