#Accession	NCBI-taxid (-1 = withdrawn)
293376049	702450
563078106	1287277
367042261	578455
350554296	765914
560498693	1388763
545073733	1386078
329911090	937450
295663393	502779
484226417	983920
261188968	559298
486600933	1157374
484207744	1191324
490487622	110319
402296810	1123864
544762849	1338009
190644765	526947
550098177	1123057
565694316	1331248
550027288	1400797
407972634	1231190
484030748	1234593
336259983	771870
66361593	353152
255937442	500485
365222654	990998
67526734	227321
425467616	1160285
484202048	932038
545663508	1321774
484178360	1240783
409398746	440512
406351917	469617
491406560	1144662
407802563	391936
357409266	591167
484982436	1109445
484338951	1200775
363755735	931890
149147208	441162
484234060	523845
421846625	1006003
485470291	1073571
484338207	1200775
226597602	518635
483764384	1046724
512222148	1305618
543939675	1117317
68476384	237561
485099627	1122215
448747985	1204738
484219372	1184265
563356535	1423140
399005828	1144323
544702277	1316936
365164252	665957
448722594	1132509
488008959	1282886
156051034	665079
304415060	663321
418479095	866909
484201266	913328
550708930	1387231
493288481	1160171
522835086	1259824
262384443	469589
313890436	910313
483298640	1227812
563139928	1287252
484120492	748003
350553653	765914
483460465	1122611
156093927	126793
416251537	857573
483994696	1123278
389781180	1163407
124800705	36329
313887366	910312
482910649	1212819
448712241	1227454
483972183	1234664
373471622	861454
444330376	1035197
238596353	554373
484000318	444461
433426725	1243180
544836598	641526
325915711	925775
487368838	1169144
312884971	796620
487404945	1101190
444368667	1127692
345894028	886379
401828464	907965
322379471	710393
484054983	1158179
398993793	1144325
550892175	1121004
545054958	1233170
421528794	1218169
485100667	1122215
487390225	1172181
510833784	1202534
317028116	425011
448301227	1114856
213407413	402676
288917645	102897
312984006	440496
552671442	1330535
89076580	121723
398409985	336722
302121949	673265
242800468	441959
402295635	981224
343513867	701176
154346433	420245
483291721	1227812
83033105	352914
483983954	1234364
511747176	1256213
169806177	481877
472229789	1286106
409167792	1132509
154310924	332648
119485303	313612
213402758	402676
422599742	629261
410619097	1129793
471969150	1279009
296144795	559292
530927528	1260983
403251253	913338
448092602	559304
485039394	911118
486613951	1157417
336274836	771870
409167662	1163398
416416030	423471
196227969	497964
560229795	1396518
484201921	617146
523694178	1336745
67604855	353151
146418412	294746
484200189	857041
484039378	1034944
398391563	336722
320539578	914128
126135771	322104
395005006	1144317
298206591	216432
545902765	1261545
493199438	437684
84995161	353154
543941719	1117318
448294926	795797
365822980	1046599
557839496	1282363
482929357	938623
484115905	1030145
545903571	1261545
388548437	1179778
485064006	374846
260948311	306902
484226390	983920
410079570	1071382
429334857	1005395
515289822	1261065
544851972	1201290
159184118	176299
396475285	985895
296418345	656061
448641992	662476
260947733	306902
367005034	1071381
484076755	184925
367028083	573729
484179579	1190605
545413440	1226324
255525341	536227
294885932	423536
421606129	1223566
485066372	494419
394838934	1116232
552943856	1389415
149177711	344747
489044750	1240348
149172868	447455
564757298	1313067
398880290	1144335
296920146	649754
484016970	1246445
485459030	1072576
484227435	1041151
356905561	913324
505485015	1268622
511622880	1055192
409390329	1077975
448472075	1230454
398389341	336722
484175908	1179225
484192414	617133
481032374	1257079
484217815	1184265
319434546	469594
484066102	1158153
367024776	573729
443314434	1173264
398971239	1144328
149173970	344747
421498167	1208104
253576195	621372
492627987	1268236
417974518	525362
338989038	1043206
381150001	762967
485037441	882856
490272682	1191305
483899580	1123508
83748274	342110
330798659	5786
294656144	284592
162418099	349746
476525146	1288492
389736740	1162282
390559486	1129897
421153337	1163392
481031300	1154970
417937154	997830
486277435	1308956
366991772	1064592
296817472	554155
67922591	165597
484019900	1246460
545471177	1219076
499153161	1121342
483106517	1131284
119497584	331117
530929219	1260983
423105771	1134687
145523595	412030
407770006	1123366
225936443	627611
118490839	413949
483832706	940282
419495675	760838
396584264	936548
483379588	1221306
544814282	1347420
448534993	1227481
406573541	1210046
336309802	327275
510833687	1202533
485100387	1122215
408380261	1156935
377559005	1108044
487378576	1267003
499133874	1313264
510935647	1189612
483986483	1120950
498514724	1121895
309778572	658659
545091721	1195244
487381424	1172186
448336344	1227495
545153372	1358411
484228427	1123388
544765289	1338009
373487507	903818
565693229	1331248
282855480	352165
545471382	1219076
260912630	619693
282899256	533240
171321622	396597
484061500	1156987
485602418	1079985
484344482	1161101
544689332	1123237
484042857	1169198
485455160	1038929
241948010	573826
433455294	1179777
149199526	313628
154278446	339724
223045411	546264
511622610	1298855
470961658	1293054
303247724	596151
374366265	1127483
419588590	887300
448530640	1227481
145231149	425011
484152463	1292047
149141406	441166
551304910	1123251
254371023	430557
153883626	451754
486396742	1114856
544940806	1381124
557311551	994573
483981081	1122619
238760831	527002
485689768	1074053
475900686	1281779
260912640	619693
403048557	1033737
485069754	913331
448629329	662477
300865456	272129
483213871	1131287
84685757	314271
482779758	400971
483967461	1123393
564870820	1414851
329950516	762963
421601515	1223566
260912615	619693
119478882	247633
429082035	1073999
563231936	1287086
83956044	314267
490699106	1292037
224581094	591157
307244742	596315
544672099	1292373
484089704	317619
487399157	1169276
484072400	1122972
366986954	1064592
257441020	655811
444323887	1071380
484192014	1248414
448711545	1227454
359788949	1107882
510837428	1202534
347736386	1003237
340536292	888056
523698066	1330534
501175626	1229493
402295838	981224
490970477	1217651
330990562	1004836
419707339	1157946
544781154	1333853
484053690	1158762
483985314	1232674
487405107	1121918
393780868	1125721
257461544	405948
486413040	1172178
483995173	1009417
484200025	857041
381169826	1156940
336262120	771870
510824201	1150600
485044563	1176490
389737193	1162282
421609322	993517
240948978	637911
558640834	1410620
483035676	1131289
58269769	214684
66359007	353152
544912464	1095383
513844327	482300
378759602	1043205
484202088	932038
261190305	559298
383934801	562729
149247961	379508
484208317	1122620
558564666	1116472
363747915	931890
551025441	1280683
417849880	1008453
448627452	662477
499152286	1121342
483631992	263438
522836002	1260356
394994887	1007654
484195212	1191298
170089186	486041
239633766	565653
216263733	445986
433677906	1261556
545475562	1219077
544790570	1234877
388570952	1088888
242805622	441959
485073589	1265494
484176123	1179225
389633152	242507
485074690	1158172
156049640	665079
483101500	1131284
483612146	1123312
520803774	911241
401404138	572307
383824792	1150591
418469224	1120227
429093748	1208656
544952354	1343737
545616822	1256908
290990384	744533
459826857	1073353
545669807	1111126
448459981	1227482
544933198	1382595
484192146	617133
485050916	1211115
483031649	1131289
421846856	1006003
511662737	1256203
484867448	1073567
482929174	938623
548583380	1231336
564115400	1392007
347739445	1003237
483083321	1225174
359415698	1072681
485470338	1073571
448324555	797304
421481335	1156919
545131809	1390371
293381047	679188
359450395	386428
357239632	764299
282859757	553171
383937494	1095734
510804365	1140002
338705982	545776
483970887	1157633
119490189	313612
483487659	1227361
486368329	939921
459820595	1282665
443319018	1173264
485075009	1121377
485066348	494419
407804601	391936
326391699	509192
416408455	423471
241958217	573826
424045818	992012
169619841	321614
444317247	1071380
513043195	856854
485060070	1216961
67900779	227321
301324165	673198
372137067	1042378
551322568	1278302
415977123	872330
334136751	944559
483429401	1122182
297369877	525371
255714375	559295
458953308	1263833
483203911	1131282
66879696	243273
223042121	591023
359400506	1088721
119179316	246410
398810772	1144315
119197242	246410
374443875	1069536
224021144	411490
484021110	1246460
483790842	947561
378759525	1043205
373485520	903818
485064084	613200
420145846	1185325
483845120	940285
484026421	1246475
377561850	1108044
484229109	1157680
388543492	1179778
556244283	1328419
545119776	1386080
225074861	556267
484197298	1191302
485044857	1176490
545407950	1321819
485077871	1169153
293376400	702450
296127869	446466
389822498	1087481
365822329	1423816
484205187	1040979
255953912	500485
490561781	1188240
224011845	296543
484130635	95607
484017316	1009422
403727608	1108045
149146495	441163
68486649	237561
300867662	272129
484181277	1240783
545609428	1384051
359367124	310037
425469678	721123
418019097	1005043
483678481	263438
551246058	1120933
485063786	613200
545443647	411473
485048432	1200791
269959330	673519
557594514	1408443
485040659	911129
513139191	1161401
367474609	115808
514977411	1203550
481016140	1291327
345861405	913865
398023394	5661
550970303	1079460
116208121	306901
241763026	573060
309792846	765420
485471224	1073571
545111486	1349820
350546783	1048830
563154238	1287232
483994953	1232675
422647632	629265
332886509	706436
483982150	1009695
483296647	1227812
329926108	908341
119492922	313612
260949702	306902
322379310	710393
451965151	667121
444419053	1205753
302894038	660122
544956739	1151255
484220489	1184265
152979768	375286
472317649	1165094
379022404	1105107
385259840	1095726
484992628	1087053
484110389	1257078
477578454	1246476
119477776	331117
365821983	1423807
484009816	1121116
304415275	663321
294668094	546263
484133218	95607
484179436	1190605
545391004	649724
391321917	766154
519790698	1238237
420153471	1125718
405377756	1144314
145488287	412030
484109360	1182263
485047647	1200791
399012164	1144322
118588872	384765
484199412	1191303
146413051	294746
359433520	388384
484122879	564420
224485282	520463
323145189	762983
483823190	940283
359366965	310037
431925209	644801
544696116	1292035
545661503	1321774
390438272	1160279
212539136	441960
320538719	754027
483997679	1038862
367478481	115808
483963387	1122174
306840022	693748
484064211	1211813
418291790	32042
484189213	1187846
390556616	1129897
484142658	1279010
307247754	871925
544627497	1218564
485458885	1072576
443319197	1173264
448504268	1227466
421530882	1218169
241764548	573060
357061736	679199
394749342	1125977
433679441	1261556
415968900	872330
422630165	629263
484208184	1122618
484208550	1122975
484245530	1185702
297369950	525371
483961493	1090946
490231777	363754
448558771	1227462
484184288	1190607
545611806	1111120
374372606	929713
145245686	425011
484342767	260742
317512881	682181
401825523	907965
483093419	1131284
484063767	1211814
384938142	1131452
219119701	556484
307251382	754255
443321738	102232
167346130	498736
297749916	663886
149200433	313628
425738985	1229783
146422552	294746
119192813	246410
483958719	238241
126731588	388399
84997719	353154
448718983	1227454
94271740	262489
254571398	644223
484185167	617135
484202212	617145
121709830	344612
484119983	1198538
156838442	436907
410631701	493475
118586516	379360
399579484	875454
189190671	426418
484135127	931276
484186547	1248412
452916875	996861
224993741	622312
320538643	754027
484345019	1114972
545120127	1386080
58261045	214684
339434027	930946
119179263	246410
241952838	573826
440712892	993516
520915390	1219067
484014330	1009422
417787153	1029822
359791170	1107882
484139772	1216007
493198236	437684
374623456	519989
544850771	1329903
394749766	1125977
85000716	353154
353025916	941258
323494368	945543
484183913	1190607
416904885	987057
448078966	559304
484023191	1169151
545421714	1507
483989222	1121396
487376949	1267003
485099383	1122139
365817695	1097667
458913197	1244869
548574525	1227812
256840174	563193
545411495	1226324
305681546	553207
398995074	1144325
116204990	306901
491333475	1217703
172087787	312309
401400503	572307
563356103	1423140
293374782	702450
399075509	1144304
405810765	1133569
452688332	996845
485064536	613201
484117585	1268075
564115168	1392007
491070240	1217676
410644679	1125747
490282189	1288494
68476811	237561
209879300	441375
544911010	1352602
154277759	339724
295398350	655812
429195769	698759
374608122	710687
485069686	913331
317148709	510516
483495335	1122973
544947900	1381118
432340533	1195242
418542879	1086032
545333942	1227262
71031687	333668
254565376	644223
254166488	439481
309810036	879296
363749900	931890
551300200	1122622
237834046	508771
401564407	936572
423281442	1073386
470948186	1235458
523697326	1330534
483968362	1041141
483732409	905052
417920192	888833
377831324	1130798
221059052	5851
564879933	1414586
416229124	857578
71031415	333668
395238074	883169
448534627	1227481
545378513	649747
398991283	1144326
242814377	441959
255526345	536227
334118645	756067
484029419	1095770
544763407	1338009
512720789	1323663
366999940	1071381
543941818	1117318
402835359	936375
260950336	306902
399579384	545243
484349992	1194714
182433793	455632
421143020	463794
485110443	1122986
490487162	110319
238614172	554373
483865404	1144273
483992824	1123276
422606180	629261
484068509	339656
350552523	765914
238606145	554373
153883801	451756
401426125	929439
396584578	936548
401411466	572307
552897324	1203577
485063263	569153
373106023	795955
237643003	566550
50306440	284590
163748236	391624
558562967	1116472
296811357	554155
523663972	1268068
393726530	859192
484017143	1122925
389628363	242507
298386231	469585
522835105	1259824
171348272	499171
483310353	1080187
309783526	658664
485050307	1211114
309778582	658659
365829567	653386
545384783	1321773
399524638	1105030
545053437	1151430
238481868	332952
365895423	551947
484072895	372781
194467738	349123
483982950	1235834
485099295	1121953
416380078	423471
357027954	1082933
545421421	1507
398831034	1144343
484018169	1158050
483007932	1056820
444418599	1205753
237666310	632245
550705279	1387231
222304647	517436
484325581	1197720
432339316	1195242
68485840	237561
555435391	1217418
484029855	1095772
393774692	555793
372137145	1042378
417937259	997830
512644305	1203549
317151479	510516
401401343	572307
558562140	1410619
260447158	500637
189194612	426418
443320941	102232
254584415	559307
490496772	1234382
323145259	762983
441146782	1265868
418020849	1005043
530927425	1260983
419720069	1095750
558522346	1399145
487404100	1121917
171349002	499171
484032671	1141106
484206950	1191323
485713740	1074057
484030726	1234593
483795596	1206095
374601817	1131935
485458440	1072575
330790627	5786
396465639	985895
223958641	566461
189188291	426418
309778573	658659
154340506	420245
302689690	578458
421139822	463794
483805817	940283
529138216	1316445
483984888	1232674
544968733	1151268
171678742	515849
483032802	1131289
317148725	510516
70937222	31271
50302278	284590
484174675	1179224
440695029	698760
67601254	353151
544850778	1329903
484204362	1131290
564878980	1415162
149147182	441162
551295423	1283283
520900026	1044999
66806358	352472
443324487	102125
483397968	1121910
340546836	887700
544908804	1346791
484216430	1131270
223940012	320771
401825816	907965
372127106	1004149
294954715	423536
444331234	1035195
545463088	1215092
241764322	573060
401405445	572307
499133885	1313264
395004135	1144317
544711280	1324960
485048523	1196028
389572250	1177926
223041837	591023
555435551	1217418
492812323	1247411
374372548	929713
485070731	1123250
484053963	748654
545620328	1227268
484225240	1157681
393772672	555793
484010151	1245026
425464523	1160285
238794220	349965
430025580	1249621
317512491	682181
485076098	1123057
269964227	673519
377831198	1130798
213409953	402676
171345826	499171
420248596	1144309
485099584	1123499
330800707	5786
441515782	1220574
417965594	1054945
212538972	441960
386876762	859350
514982434	1330531
484316954	1191460
551005541	877445
255019773	637389
296146738	559292
484339998	1200775
490697155	1292037
444314112	1071380
330790838	5786
485065597	613203
296005541	36329
410641936	1127672
544661194	654421
551033275	1280666
367037496	578455
549997664	1343071
484353035	1194706
484185023	617135
335050749	936047
565693527	1331248
483610577	670484
209953697	566552
94266353	262489
550259728	1349822
484255183	1185713
482744053	400971
302906363	660122
484187233	1188253
85102649	367110
190642987	526946
482849259	1565415
523664610	1268068
433454501	1179777
544660752	654421
485650634	1079985
484208498	1122975
484042179	1205681
484191679	617131
399031099	1144313
338988971	1043206
484078074	211165
398848839	1144340
484120952	95614
254385294	465541
472231672	1286106
283767238	411486
485053306	1211706
209881250	441375
484040299	928210
213963500	553177
483692061	1123322
563218478	1287105
484221651	1206096
563242324	1287086
365884103	566679
164659601	425265
126257922	322104
410457628	1131731
545386496	1227266
482732513	1123524
483212091	1131287
545121758	1386080
490757513	1292034
560252751	1396518
50405917	284592
425458151	1160283
315647474	715225
484036930	1172205
344339259	768671
396460611	985895
452742919	1078775
441515975	1220574
118490681	413949
486283441	913336
557382545	1219072
391323646	766154
545087375	1384040
394838731	1116232
553307200	1319815
443469358	1149133
261195631	559298
485050710	1211115
484019918	1246460
418938372	1125979
487401055	1303784
484343784	1200792
237754615	525369
301063969	88274
483992572	1123276
529135669	1316445
484938196	743274
392389424	867902
483977164	1111072
381189935	456163
399017234	1144319
421469356	985079
564013246	1419876
448353341	1227493
484233932	1122158
486387168	1157634
514582613	1261068
303391336	876142
416893036	985008
433463135	1246484
303390676	876142
397738345	1051502
545477927	1219080
485070044	913331
488009579	1282886
71024848	237631
544929286	1382301
484204215	1131290
359407285	1002367
302901925	660122
483987130	1123487
491801380	1265309
254565774	644223
484119918	1198538
126137462	322104
302500576	663331
552946188	1389415
238765644	527012
429085705	1073999
224007650	296543
484090483	317619
484090737	1046593
484111667	95611
223667799	411479
483979630	1122987
452215558	909209
471967866	1276920
418575717	1131257
544856764	1353529
484073210	1122985
484011598	1009422
254499546	555311
550893441	1121004
336237341	1423822
553730461	1348334
485064752	613201
544966995	1151266
484016870	1246445
383817734	1150599
421140045	463794
254586032	559307
558560070	1321371
417003728	879305
227870323	548476
254472091	439495
116200749	306901
484103678	1170698
359783266	1112217
486412811	1172178
159110180	184922
375335390	174145
490458342	385957
261190465	559298
484186192	1248412
551024014	1280683
320352146	577650
425437331	1160280
420246039	1144310
107887505	284813
408789227	1229491
116192082	306901
126463752	349101
71003935	237631
85068453	367110
448091743	559304
50425604	284592
483971064	942938
545379140	649747
118490621	413949
422343614	702437
484229113	1157680
484054992	1156987
483884516	1121098
544931197	1115815
359454603	386429
485115260	1122986
156084391	484906
190682750	526945
551209987	1047055
386386108	1114943
483994741	1232675
487380692	1172187
303247408	596151
145492315	412030
323145227	762983
389817399	1185653
389795340	1163408
484970213	1091040
558524265	1399145
390444932	1189621
334363894	878320
487418404	1209355
50548842	284591
483994531	1232675
315055030	535722
448581862	1227459
458803801	1274524
359454590	386429
190666704	526949
420144889	1185325
484222150	1206097
335032789	82789
182418500	447214
483625375	263438
544791136	1234876
483695412	1123322
329898163	876044
377557102	1144300
485099443	1122181
563199973	1287116
499133826	1313264
418020951	1005043
374622814	519989
482914913	1214914
485065599	613203
403977214	1033731
560231873	1396518
448406508	797114
484166441	137716
399025186	1144316
550242940	1219013
552821721	1203562
374444941	1069536
485087440	1158158
171321963	396597
471960669	699248
282895248	553574
491456722	1217701
429196448	698759
459788360	1214117
242760929	441959
365821854	1122149
482942509	938557
490451523	1234381
487376603	1267003
224001679	296543
399047977	1144311
485069973	1122919
483793743	1206095
410464737	1206767
393762211	1195246
483443500	1122247
320100209	765177
484188441	1263856
470011388	1085538
483959465	238241
443477142	927668
484191669	1248414
302665162	663202
485050476	1211115
394749132	1125977
417960018	1054942
520953336	1238236
359367136	310037
557817742	1121022
424045772	992012
154416304	412133
511537590	562983
484022920	1246474
374262181	658187
325276779	985010
484115827	1030145
419822007	334727
448503967	1227466
484205333	1040979
448518646	1227468
170702009	396596
126738392	388739
545348969	1321775
126256945	322104
482921709	932039
82752880	352914
484233372	1120917
229496374	553175
408543600	1134445
190666391	526949
444381513	1128111
257458886	553220
483984215	1121315
399526463	1105029
484119979	564420
156846487	436907
483963497	1122174
545029533	1151372
71405603	353153
484110857	1257078
302417483	526221
325860253	944557
483938617	1040988
544788181	1234889
484346010	1194718
429210598	95619
418061400	882800
543577953	1055192
343507364	870968
403729948	1108045
402838395	796937
83315616	352914
484058469	1156987
419720690	1095750
459826137	1073353
558560085	1410619
381183656	1081736
399524055	1105030
317512346	683219
485462744	1078001
222304549	517436
303388236	876142
484337385	493915
545412344	1226324
484030459	1095771
418719500	1049782
486400431	1121028
552948100	1389415
429197421	698759
409167744	1132509
490863971	1217655
302880426	660122
387789281	929556
293375946	702450
390562571	1129897
433455091	1179777
484016094	1009422
484064153	1123239
227353746	593452
544984051	1151292
483398483	1131253
67594091	353151
50308504	284590
418405153	1107881
421613238	993517
484057397	1169155
545471226	1219076
50293552	284593
255528201	536227
354582509	743719
66806466	352472
323494223	945543
134133516	404217
544669728	1160719
327309922	999630
485462805	1078001
46108043	229533
470099203	1265738
445064777	1287056
483970054	1157633
62423135	321955
484346582	1194717
484078442	186196
332534027	722419
484116720	1030145
484192806	1248414
403728886	1108045
377831178	1130798
554963265	938143
472282586	1193146
448703958	1227454
485463029	1078001
421080937	1175631
545429739	1235811
402847380	1125723
242214679	561896
510828866	1202533
116180749	306901
410729362	1196322
544761632	1338009
284107596	700750
484197512	1123021
296146616	559292
483373593	1221301
348166703	940284
219127443	556484
484343178	1205908
483985842	1232674
354595248	1088868
116194893	306901
302872922	573061
242760954	441959
67623368	353151
71031403	333668
482849771	1177185
296446325	595536
544815451	1121405
484117826	1268285
395226104	1177931
553313193	1111130
448670271	1227452
484185556	617135
484119521	95614
483626655	996640
209877672	441375
563257656	1380772
418057449	882800
523657011	1241906
400293811	1115803
459043786	1223542
523623109	1348338
491197247	1217649
302919649	660122
545618918	649758
490258748	1255303
296042097	546267
363754838	931890
544857590	1353529
489562764	1308866
544233806	649755
320535058	706439
564890447	1415159
374635363	647171
336311015	327275
483979163	1134455
544836567	641526
484235000	1158758
298388012	469585
282881912	596330
484004056	1123058
325844601	910310
296446936	595536
444349012	1127694
485070611	1123250
448358925	1227492
424782929	1244083
545335658	1227262
484033286	1192868
522836045	1260356
523638335	1218565
171686429	515849
419698264	889238
484339624	1200775
544702172	1316936
149246322	379508
545051083	1151424
505586540	1249483
303391422	876142
154280075	339724
418063083	882800
386382492	1114943
484026163	1246475
402296022	981324
223666464	410291
399009142	1144323
483629191	1123320
421057174	1149861
156842013	436907
484337440	1201293
399579344	545243
420228540	1155133
489390661	1094480
522836032	1260356
50302302	284590
399138843	913329
284097431	700750
419964493	1129896
484118876	1268077
68490701	237561
237756132	432331
295662758	502779
484013724	1234146
289423371	596329
398845002	1144340
485086032	1158146
563149997	1287252
164422872	367110
357023290	1082933
152989753	387092
198442331	558269
367037018	578455
477580442	1246476
483969767	1157633
520825997	911240
398814723	1144308
258444120	553573
302498530	663331
399017399	1144319
357631907	1029823
303388084	876142
448324160	797304
421537999	1069608
418964456	1095729
483986533	1120950
483800152	935543
483963651	1136170
227353971	593452
484176864	1316934
395226772	1177931
339048512	434085
374605177	1131935
237642766	566550
483970771	1157633
545377741	649747
484188488	1187845
484009186	1121102
553739750	1385935
50427844	284592
484234433	1121935
404447681	1194972
445392604	1073570
339064069	434085
408784821	883098
485110370	1122929
308213288	525256
68475541	237561
544945810	1381111
448388663	1227488
418358264	1076135
153867738	422288
548577063	1227812
334138943	944559
485045694	1207076
365823096	1046599
544864992	1353530
448515538	1227468
343928394	1027371
486843689	1158602
365881723	566679
154333389	420245
483492646	1122973
317512555	682181
115385634	341663
133742040	360117
357237721	764299
297369943	525371
303317743	222929
425446852	1160281
483139129	1131288
484222276	1206098
433547397	1246477
443474482	927668
471974997	1235279
164661632	425265
483958659	238241
484008036	1121090
553307221	1319815
408374182	1177179
484192772	1248414
484081370	1121346
484190307	1263856
330021626	749535
389809170	1163409
417559696	903889
484222092	1206097
414595963	630626
311748869	420336
484027155	1246475
302667457	663202
67925498	165597
410101291	999418
317512271	683219
485063520	613198
482621164	864073
237755938	432331
224515017	411484
564615741	406101
28572175	218496
444336012	1127695
171773400	499171
485789833	1074080
522837961	1235790
551015366	1280697
384097581	946077
312884043	796620
241954971	573826
545113042	1388764
484204592	1131271
337754017	573569
126667672	270374
421742606	1195457
410075570	1071382
448328338	1227496
484061720	1122993
485455602	1051503
484173752	1189620
448734043	1227456
483981927	1235827
221054425	5851
366992366	1064592
345872240	765913
296145990	559292
483201124	1131282
484109212	1212547
399579573	1008457
485099082	1121953
148939049	519851
359436822	383911
213965545	553204
343509730	870967
484036871	1172205
484049740	1194208
343523963	944560
367039542	578455
483983981	1234364
417054324	947828
470876889	1265738
484216517	1131270
397905939	857293
485053394	1211706
484004839	1231390
421079466	1175631
330794802	5786
402308922	1032506
484101487	1170698
410617261	1129793
402301884	1123865
433422426	1243180
242797693	441959
347599756	565443
242366433	1423799
71747073	185431
171347985	499171
485454979	1038929
89095033	207954
486290476	1157689
157872077	347515
484119534	95614
482737524	1123524
163804526	214688
421753405	1210521
483996761	1229487
333123776	927694
484032407	1209372
543936413	1033806
84994337	353154
149146754	441163
485053273	1211706
334364034	908612
415706886	698952
545655252	1358026
333123237	927694
506496056	1131267
365884831	566679
483047017	1221327
406576191	1210046
483547302	1123301
134110449	283643
484151619	1292048
488710928	1049986
485269906	1042209
485075875	1035196
550702297	1387231
543947195	1117320
303388178	876142
223939162	320771
483996285	222534
393726554	859192
485458841	1071395
529137712	1316445
483987673	1232674
402295450	981223
484120957	1238186
388568696	795665
354617142	882084
393780431	1125721
483061442	1210005
550956815	1123027
421890010	1091042
485060809	651305
523608742	1261057
523657414	1241906
484086887	317619
484044626	1169195
483993416	1009417
484050761	1240557
545622928	888055
544924565	1381122
550174818	1388761
302501944	663331
484074815	306281
550098729	1123057
288917075	102897
484230914	1157685
421497549	1208104
410080248	1071382
300707015	578460
374371248	1127483
172085035	471870
485069827	913331
484217471	1131269
544770757	1235457
471961655	699248
334364637	908612
225001128	515616
390566265	1129897
384096960	556259
379009272	1142511
483389055	1128399
452217885	910238
223956580	563797
483981122	1234128
470097755	1265738
68467854	237561
558642563	1410620
366996119	1064592
544871664	1354301
378759905	1073573
484039240	1051075
212546622	441960
66362699	353152
484108930	1182263
440697113	698760
94495778	314266
421891329	1091042
544824124	941449
484088745	1122979
163784622	392423
241954043	573826
506495620	1052806
489563547	1308866
484120158	95614
484351355	1194709
443674587	1268303
545461273	1391729
485061542	1217721
359407335	1002367
484042655	1094556
300868155	272129
422945714	997347
146161340	312017
433440506	1243180
560528811	1408282
513849112	482300
343513596	701176
444405636	1035191
442611921	1268239
484058858	1246459
490731195	1069083
485044518	1176490
493480460	1118156
427423444	903916
484207687	1191324
71031285	333668
470006258	1049980
485467339	1078013
433680100	1261556
485452854	995087
557372802	1324957
483989062	1232674
523663187	1241906
484207174	558173
564137075	1073362
485065323	613203
483669047	1123320
484227960	1121099
408375618	1177179
324330635	761194
545615986	1256908
417644790	904338
302913245	660122
156092865	126793
242770159	441959
484173668	1189620
559195204	1341154
229587578	216595
417955893	675816
484024380	755945
484075153	306281
448712748	1227454
484227379	707248
484070047	1257080
399022497	1144316
564208331	1381559
484006284	116598
394839432	1116232
225594889	471881
390449663	1189611
444315136	1071380
289706249	596312
418021829	1005043
335050542	936047
148980097	391574
544695852	1292035
563090392	1287275
483998442	1009420
484044754	1169195
545087873	1384040
484122570	96765
510932032	1121865
483998972	1120931
398365246	559292
484200925	1191309
282855925	352165
483439545	1122247
367007576	1071381
342214182	944564
486346761	1112273
290970310	744533
402826639	473781
484075019	306281
484107349	128403
403724511	1108045
544944636	1381111
484000940	444461
373466316	797516
238503000	332952
545474772	1219077
329966439	763034
146418028	294746
484228403	1123388
227353782	593452
484209043	1191326
254463567	314270
513849800	482300
484021191	1151118
512582946	883101
484110801	1185651
551720627	552398
85712919	314276
485717090	1074058
336268007	771870
484196210	1191299
254479097	391606
422656992	629267
365822755	1423815
296042109	546267
414593419	630626
238694503	525325
156058549	665079
395004518	1144317
381414392	358396
550965766	1079460
485885856	1074126
121535838	401526
347732719	298701
545622621	888055
119474629	247633
522837163	1244140
543939100	1117314
484204033	1191313
484204829	1191322
402304442	1078483
486283073	913336
484224512	1184266
389603999	420245
470937239	1284223
315644992	715225
403976923	1033731
311710426	280355
396484064	985895
418291752	32042
403724749	1108045
511824083	1331007
329926024	908341
148981282	391574
68484918	237561
421478403	985078
402310947	936556
50420006	284592
563162363	1287226
523659594	1241906
295670348	502779
358450632	1094979
471985160	1288826
90413563	314280
372137096	1042378
445063862	1287056
485040772	911130
389639149	242507
511623440	1298855
485458502	1072575
383818024	1150599
492586823	1268236
119487454	331117
343499733	1051646
297622252	649638
227354488	593452
484075608	306281
484117171	564421
545118247	1386080
448285230	469382
325919349	925777
238694591	1423757
68488613	237561
343507667	870968
484104655	1170698
484195357	1191298
483684349	1123322
237757159	432331
484135059	931276
484179156	1190605
107889530	284813
485060156	1216961
545466344	1215092
483453297	1122611
419568360	887293
484181081	617126
365822911	1046599
440717074	993516
317159423	510516
255943048	500485
421143812	463794
269860577	481877
294644583	702444
410074158	1071382
384917356	1156937
374683980	758828
546195742	1399147
483537239	1312234
163804200	214688
484077155	1122236
420246017	1144310
470890498	595460
553308061	1111454
127763381	272632
419710790	1149134
389736435	1162282
483016445	926551
261854630	555778
386385092	1114943
384096963	556259
358468602	889487
484151051	1149132
485073693	1265494
483840616	940285
484185432	617135
485841230	487527
398384257	1144307
149918264	391625
229489714	596309
545150052	1357297
483967869	1041141
564880238	1414586
223045305	546264
553804581	888019
484141535	1249481
329912526	937450
448722052	1132509
315044346	535722
448637916	662476
417886498	944562
484074425	372781
393765976	1096546
563002666	1287321
484033228	1248917
418622317	904340
550174625	1388761
483967845	1136176
545024875	1151366
496195159	1285586
420145668	1185325
544764238	1338009
399013515	1144322
212536890	441960
374369804	1127483
302692989	578458
67999468	284812
545380103	649747
228471327	596327
485060116	989499
242215915	561896
484337059	1200349
209880743	441375
346681647	742765
124002874	313606
